phonetic_transcription;wav_path;speaker
#p kk 'en nn 'an wn ff 'ee zz nn 'aa dd ac nn 'an wn 'eh nn 'oh ss uc 'uu nn ic kk uc kk on pp rd oo mm 'ii ss uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0735.wav;adriana
#p in ss ii dd 'en ts ic kk on mm 'ee uw ss kk oo ll 'eh gg ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0712.wav;adriana
#p nn 'an wn ss ic pp rd ee oo kk 'uu pp ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0556.wav;adriana
#p ee ss kk rd ii tt 'oh rr ic uw dd uc bb rd aa dd 'ee ss kk uc #c en pp in nh 'ee ij rr uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0355.wav;adriana
#p pp 'oh dz ic tt 'ee rf kk on ff un dz 'ii dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0666.wav;adriana
#p ac dd ee ss ii zz 'an wn ss 'oo bb rd ic ac mm uu dd 'an ss ac ff ii kk 'oo uw kk on uc pp aa kk ii ss tt 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0294.wav;adriana
#p dd ee ss tt rd uu ij ss 'an wn dz ic 'uu mm ac dd 'eh ll ac zz dd ee vv 'ii dd uc 'aa uw mm 'aa uw tt 'en pp uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0374.wav;adriana
#p ff 'oo ij tt oo mm 'aa dd ac kk 'oo mm uc 'uu mm ac ff 'oh rf mm ac dz ic ee ss ts ii mm aa ts 'ii vv ac nn ac bb 'oo uw ss ac dz ic vv aa ll 'oo rr ic ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0332.wav;adriana
#p kk uw 'an dd uc vv oo ss 'ee pp rd ee tt 'en dz ic pp aa gg 'aa rf dd uc ss 'ee uw pp rd 'oh pp rd ic uw bb 'oo uw ss uc #q;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0655.wav;adriana
#p 'eh kk ic 'ee uw tt 'en nh uc 'uu mm ac oo ff 'eh rf tt ac mm 'un in tt uc ee ss pp ee ss ii 'aa uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0642.wav;adriana
#p kk ll 'aa rr uc kk ic 'eh in pp oo rf tt 'an ts ic tt 'ee rr 'uu mm ac aa ll ii mm en tt aa ss 'an wn ss aa uw dd 'aa vv ee uw #s mm 'aa zz dd 'eh vv ic ss ic tt 'ee rf kk uw ij dd 'aa dd uc pp 'aa rr ac nn 'an wn ss ic tt oo rf tt uu rr 'aa rf kk oo mm 'en dd uc mm 'ee nn uc zz dd uc kk ic vv oo ss 'ee pp rd ee ss 'ii zz ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0007.wav;adriana
#p uc nn 'ii vv ee uw dz ic kk on ss 'uu mm uc tt en dd 'ee uw ac ss uu bb 'ii rr en nn oo vv 'en bb rd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0094.wav;adriana
#p ac vv ii oo ll 'en ss ij ac aa ts in zh 'ii uw uc zz aa tt ll 'eh tt ac zz dd uc ff uu tt ee bb 'oh uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0292.wav;adriana
#p uc sh 'eh ff ic dd uc pp aa rf ts 'ii dd uc aa ss uu mm 'ii uw 'uu mm ac pp oo ss tt 'uu rr ac oo ts ii mm 'ii ss tt ac dd uu rr 'an ts ic ac kk an pp 'an nh ac ee ll ee ij tt oo rr 'aa uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0357.wav;adriana
#p ll 'ee ij ac ac 'in tt ee gg rd ac dd uc tt 'ee ss tt uc aa kk 'ii #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0138.wav;adriana
#p nn in gg 'en kk on nh 'eh ss ic un zh 'ee ij tt uc mm ee lh 'oh rf pp 'aa rr ac ee ss kk aa ll 'aa rr 'eh ss tt ac mm on tt 'an nh ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0002.wav;adriana
#p nn uc mm oo mm 'en tt uc kk ic 'ee uw ff ii kk 'aa rf kk on vv en ss 'ii dd ac kk ic ee ss tt 'oo uw pp ee rf dd 'en dd uc uc mm 'ee uw tt 'en pp uc aa kk 'ii #c 'eh kk ll 'aa rr uc kk ic 'ee uw nn 'an wn tt ee rr 'ee ij mm 'aa ij zz in tt ee rr 'ee ss ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0143.wav;adriana
#p tt 'oo pp ee rf gg un tt 'an dd uc tt 'uu dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0696.wav;adriana
#p nn 'oh zz vv 'an mm uc zz aa nn aa ll ii zz 'aa rr 'eh ss ac zz in ff oo rf mm aa ss 'on jn ss #c pp 'aa rr ac lh ic oo ff ee rr ee ss 'ee rf kk on dz ii ss 'on jn zz mm ee lh 'oh rr ic ss #c ic pp ee rf mm ii ts 'ii rf kk ic vv oo ss 'ee ss en tt rd aa ll 'ii zz ic ss 'uu ac mm oo vv ii mm en tt aa ss 'an wn nn uc bb aa nn 'ee ss pp ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0096.wav;adriana
#p aa 'in dd ac aa ss 'in #c vv oo ss 'ee pp oo dd ee rr 'ii ac tt rd an zz mm ii ts 'ii rr un rx ee kk 'aa dd uc pp 'aa rr ac ac ss 'an dd rd ac #s pp oo rf ff aa vv 'oo rf #q;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0774.wav;adriana
#p nn 'an wn tt 'ee rf ss 'ii dd uc rx 'ii kk uc kk 'oo mm uc uc ll 'ii dd ee rf ss uu pp rd 'ee mm uc dd uc ii rr 'an pp 'oh dz ic ss 'ee rr 'uu mm ac vv an tt 'aa zh en #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0072.wav;adriana
#p uc zz zh 'uu rr uc ss pp 'ee ll ac tt 'aa sh ac ss ee ll 'ii kk ic aa kk uu mm uu ll 'aa dd ac nn 'an wn aa ff ee tt aa rr 'an wn ac ee kk oo nn oo mm 'ii ac gg ll oo bb 'aa uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0085.wav;adriana
#p pp oo rf kk 'aa dd ac dz 'ii ac dz ic ee ss tt aa dz 'ii ac vv 'aa ij gg an nh 'aa rr un bb 'oo nn uc zz dz ic ss in kk uw 'en tt ac rx ee 'aa ij ss pp 'aa rr ac gg aa ss tt 'aa rf kk 'oo mm uc kk ii zz 'eh rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0064.wav;adriana
#p uc aa dz vv oo gg 'aa dd uc pp ee dz 'ii uw pp 'aa rr ac lh ic aa vv ii zz 'aa rf kk ic ac ss sh 'an ss ic zz dz ic gg an nh 'aa rr uc pp rd oo ss 'eh ss uc ss 'an wn mm 'un in tt uc 'aa uw tt ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0045.wav;adriana
#p ic ac mm ee lh 'oh rf nn oo ts 'ii ss ij ac dz ic 'oo zh ic ff 'oo ij ss aa bb 'ee rf kk ic zh 'uu ll ij ac gg an nh 'oo uw 'uu mm ac bb 'oo uw ss ac dz ic ee ss tt 'uu dd uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0093.wav;adriana
#p 'eh mm 'aa ij ss ff 'aa ss ic uw ll ii dd 'aa rf kk on pp ee ss 'oo ac ss kk ic zh 'aa kk on nh ee ss 'ee mm uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0633.wav;adriana
#p oo bb ss 'eh rf vv an wn ff ee ll 'ii zz ic zz uc ss kk aa mm in nh 'on jn zz ll ee vv 'an dd uc pp ee tt rd 'oh ll ij uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0055.wav;adriana
#p en ff 'in #c dd uu rr 'oo uw mm 'ee nn uc zz dd uc kk ic 'eh rr ac pp ee rf mm ii ts 'ii dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0745.wav;adriana
#p ss ic vv oo ss 'ee kk ii zz 'eh rr 'ee uw pp 'eh ss uc pp rd ac 'ee ll ic ts ic aa zh uu dd 'aa rr ac kk on ss ee gg 'ii rr aa kk 'ee ll ic en pp rd 'ee gg uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0092.wav;adriana
#p dd ee ss kk 'uu uw pp ic #c dd ee ss kk 'uu uw pp ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0569.wav;adriana
#p aa pp 'ee nn ac ss pp ee dz 'ii uw kk 'aa uw mm ac ic rx ee ss pp 'ee ij tt uc 'aa 'oh rf dd en ee ss tt aa bb ee ll ee ss 'ii dd ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0491.wav;adriana
#p nn 'an wn 'eh pp oo rr aa kk 'aa zz uc kk ic 'oo zh ic uc zz aa ss ee ss 'oh rr ic uw zz nn 'an wn ss 'an wn ss 'in pp ll ic zz nn uc mm 'un dd uc ff 'eh sh an #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0193.wav;adriana
#p nn 'an wn ss ee rr 'aa ff 'aa ss ic uw ff aa zz 'ee rf kk on kk ic ss 'ee uw ss ss ee mm ee lh 'an ts ic ss ss 'uu mm an wn dd uc mm 'aa pp ac dz ic 'uu mm ac vv 'ee ss #c mm 'aa zz 'eh ss ac ll ii ss 'an wn nn 'un kk ac ss ee rr 'aa ee ss kk ee ss 'ii dd ac #e;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0106.wav;adriana
#p ac kk 'uu uw pp ac ff 'oo ij dd uc ss ss ee gg uu rr 'an ss ac ss #c kk ic aa zh 'ii rr an wn kk 'oo mm uc vv ee rf dd aa dd 'ee ij rr uc zz aa nn ii mm 'aa ij ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0182.wav;adriana
#p kk on ff rd 'on tt uc aa mm ee rr ii kk 'an nn uc dz ic vv 'oo uw dz ic vv ee rf dd 'aa dz ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0542.wav;adriana
#p mm aa rr 'ii ac ee ll 'ee nn ac ee ss tt 'aa tt 'an wn ff ee ll 'ii zz aa gg 'oh rr ac kk ic ss 'aa bb ic kk ic ee ss tt 'aa gg rd 'aa vv ic dd ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0042.wav;adriana
#p nn 'oh ss ac zz oo ff 'eh rf tt ac zz vv 'an wn dd ee ij sh 'aa rf vv oo ss 'ee mm 'un in tt uc ff ee ll 'ii ss #p vv 'en nh ac #c ic kk on ff 'ii rr ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0052.wav;adriana
#p ll 'en bb rd ic ss ic kk ic uc ff ii nn an ss ii aa mm 'en tt uc ee ss tt 'aa ss uu zh 'ee ij tt uc 'aa dz ii ss pp oo nn ii bb ii ll ii dd 'aa dz ic dz ic rx ee kk 'uu rf ss uc ss #c en kk uw aa dd rd aa mm 'en tt uc tt 'eh kk nn ic kk uc #c ic aa pp rd oo vv aa ss 'an wn dz ic kk rd 'eh dz ic tt uc pp oo rf pp 'aa rf ts ic dd ac in ss ts ii tt uu ij ss 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0087.wav;adriana
#p nn uc zz vv 'ii mm uc zz nn ac nn 'oo ij ts ic dd ac zz bb 'oo dd ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0754.wav;adriana
#p 'eh tt 'an wn bb aa kk 'an nn ac pp oo dd 'ee rr aa zh uu dd 'aa rr uc zz vv eh lh 'in nh uc zz ic vv eh lh 'in nh ac zz dd aa kk 'eh ll ac kk 'aa zz ac dz ic rx ee pp 'oo uw zz uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0091.wav;adriana
#p ii ss tt 'oh rr ij ac kk on tt 'aa dd ac pp oo rf ss 'an wn ff rd an ss 'ii ss kk uc dz ic ss 'aa ll ic ss #c en 'uu mm ac kk 'aa rf tt ac ac 'uu mm ac ff 'ii lh ac ee ss pp ii rr ii tt uu 'aa uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0225.wav;adriana
#p mm 'aa zz 'ii ss uc nn 'an wn kk 'eh rf dz ii zz 'ee rf kk ic uc pp aa ss aa zh 'ee ij rr uc vv 'aa ij tt 'ee rf pp aa ss 'aa zh en zz mm 'aa ij zz bb aa rr 'aa tt ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0054.wav;adriana
#p uc ff ii nn an ss ii aa mm 'en tt uc dd ac mm 'aa kk ic nn ac dd uc pp rd oo zh 'eh tt uc pp 'aa rr ac 'ii ss uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0401.wav;adriana
#p uc in pp oo rf tt 'an ts ic 'eh kk ic ss 'ee zh ac 'uu mm ac in ss ts ii tt uu ij ss 'an wn ss 'oh ll ic dd ac ic kk on ff ii 'aa vv ee uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0493.wav;adriana
#p 'ee ll ic zz nn 'an wn ee ss tt 'aa vv an wn nn uc ss 'en tt rd uc kk uu uw tt uu rr 'aa uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0172.wav;adriana
#p uc ff 'ii uw mm ic 'eh mm 'un in tt uc bb oo nn 'ii tt uc ic tt 'en sh 'an ss ic dz ic gg an nh 'aa rf vv 'aa rr ic uw ss pp rd 'ee mm ic uw ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0012.wav;adriana
#p nn ac 'uu uw ts ic mm ac ss ee mm 'an nn ac dz ic aa gg 'oo ss tt uc #c ss ee gg 'un dd uc ac pp oo ll 'ii ss ij ac mm ii ll ii tt 'aa rf #c ss 'en tt uc ic oo ij tt 'en tt ac mm 'ii uw pp ee ss 'oo ac ss pp aa rf ts ii ss ii pp 'aa rr an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0069.wav;adriana
#p vv oo ss 'ee tt ee rr 'aa un gg 'an nh uc mm en ss 'aa uw dz ii rr 'eh tt uc nn ac ff 'oo lh ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0060.wav;adriana
#p ff oo rf mm 'aa dd uc ss pp 'ee ll ac uu nn ii vv ee rf ss ii dd 'aa dz ic dz ic uu 'oh sh in tt on #c pp rd ee dd oo mm 'ii nn an wn nn ac zz 'oo nn ac oo 'eh ss ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0368.wav;adriana
#p ac mm aa dd 'ee ij rr ac ac zh 'en ts ic ll ee vv 'oo uw aa tt 'eh aa kk 'ee ll ic kk aa mm 'in nh uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0736.wav;adriana
#p ss 'uu ac ss oo ll ii ss ii tt aa ss 'an wn ff 'oo ij pp rd oo ss ee ss 'aa dd ac kk on ss uu ss 'eh ss uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0462.wav;adriana
#p 'ee uw ss 'oo uw aa zh 'en ts ic dz ii zh ii tt 'aa uw dd ac vv 'ii vv uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0634.wav;adriana
#p ll 'ii gg ac ee ss tt aa dd uu 'aa uw dz ic en ss 'ii nn uc dd ac nn 'oh vv ac zz ee ll 'an dz ij ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0322.wav;adriana
#p ac aa ll 'ii kk uc oo tt ac dd uc in pp 'oo ss tt uc pp 'oh dz ic vv aa rr ii 'aa rf dz ic nn oo vv 'en tt ac ic ss 'ee ij ss pp oo rf ss 'en tt uc ac zz 'eh rr uc #c dd ee pp en dd 'en dd uc dd uc mm oo mm 'en tt uc en kk ic oo kk oo rx 'ee uw uc rx ee zz gg 'aa ts ic aa pp 'oh zz ac aa pp ll ii kk aa ss 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0089.wav;adriana
#p ff 'aa zz un bb 'on tt 'en pp uc kk ic kk oo mm ee ss 'ee ij 'ee ss ts ic kk 'uu rf ss uc dz ic in gg ll 'ee ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0710.wav;adriana
#p ic ee ss pp ll ii kk 'oo uw uc aa pp ee ll 'ii dd uc #k kk uw 'an dd uc ts 'in nh ac nn 'oh vv ic 'an nn uc ss #c un 'oh mm en dz 'ii ss ic kk ic 'ee ll ic ts 'in nh ac un kk aa bb 'ee ll uc pp aa rr ee ss 'ii dd uc kk on 'uu mm ac vv aa ss 'oo uw rr ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0152.wav;adriana
#p en tt 'an wn ff aa rr 'ee mm uc zz dd 'eh ss ac ff 'oh rf mm ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0131.wav;adriana
#p 'eh ss tt ac 'eh ac ii ss tt 'oh rr ij ac dz ic 'uu mm ac ll 'in dd ac pp rd in ss 'ee zz ac kk ic ss ic pp 'eh rf dz ic nn ac ff ll oo rr 'eh ss tt ac ic aa kk 'aa bb ac ss 'en dd uc rx ee zz gg aa tt 'aa dd ac pp 'ee ll uc pp rd 'in ss ic pp ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0011.wav;adriana
#p 'ee uw mm ic pp ee rf gg 'un tt uc ss ic 'eh ss ac kk ee ss tt 'an wn nn 'an wn 'eh pp oo rf pp rd ee kk aa uw ss 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0592.wav;adriana
#p mm uu lh 'eh rr ic ss ss 'an wn mm 'aa ij zz dd ee pp en dd 'en ts ic zz dd ac zz rx 'ee dz ic ss ss oo ss ii 'aa ij ss kk ic uc zz 'oh mm en ss #c dz 'ii zz ee ss tt 'uu dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0119.wav;adriana
#p uc tt rd aa bb 'aa lh uc en ee kk 'ii pp ic dz ic vv oo ss 'ee ss ff 'oo ij mm 'un in tt uc bb 'en aa vv aa ll ii 'aa dd uc ic kk on ac nn 'oh tt ac kk on ss ee gg ii rr 'aa aa pp rd oo vv 'aa rr ic ss ic ff oo rf mm 'aa rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0120.wav;adriana
#p 'aa mm 'in nh ac ff 'ii lh ac mm ic rx 'eh ss tt ac pp ee dz 'ii rf dd ee ss kk 'uu uw pp ac ss pp oo rr 'eh ss tt ac ss ff 'aa lh ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0110.wav;adriana
#p mm 'aa zz ac ll en ts ii dd 'an wn aa ss uu mm 'ii uw uc en ss 'ii nn uc nn ac ee ss kk 'oh ll ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0104.wav;adriana
#p ee ss pp 'eh rr ac un pp oo uw kk 'in nh uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0619.wav;adriana
#p pp ee dz 'ii mm uc zz dd ee ss kk 'uu uw pp ac ss pp 'ee ll uc in kk 'oo mm oo dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0785.wav;adriana
#p pp en ss 'oo uw en kk on ss tt rd uu 'ii rr 'uu mm ac ee ss kk 'aa dd ac en kk aa rr aa kk 'oh uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0688.wav;adriana
#p vv 'ee zh ac #c 'ee ll ic ss ss 'an wn kk on ss ii dd ee rr 'aa dd uc zz uc zz vv uu uw kk 'on jn zz mm 'aa ij zz aa ts 'ii vv uc zz ic pp ee rr ii gg 'oh zz uc ss #c uc ss kk ic kk aa uw zz aa rr 'ii an wn mm aa ij 'oh rr ic zz dd 'an nn uc zz 'aa uw mm 'ee ij uw an bb ii 'en ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0196.wav;adriana
#p uc zz rx ee bb 'eh uw dz ic zz dd ac uu nn ii vv ee rf ss ii dd 'aa dz ic dd ee kk rd ee tt 'aa rr an wn ss ii tt uu aa ss 'an wn dz ic oo kk uu pp aa ss 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0216.wav;adriana
#p tt 'oo dd uc zz dz 'ii zz en kk ic ss ic tt rd 'aa tt ac dd uc mm ee lh 'oh rf ff 'ii uw mm ic dd ac ii ss tt 'oh rr ij ac dd uc ff ee ss ts ii vv 'aa uw dz ic ss ii nn 'ee mm ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0091.wav;adriana
#p dd ee zz 'ee nn ac zz nn uc rx ee zz gg 'aa ts ic dd uc bb 'aa rf kk uc ee ss pp an nh 'oh uw pp 'ee ll ac dd ee ff 'ee zz ac ss ii vv 'ii uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0364.wav;adriana
#p ac dd 'aa tt ac dz ic vv 'in ts ic ic 'un dz ic zh aa nn 'ee ij rr uc pp 'aa rr ac 'ee ll ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0442.wav;adriana
#p en ss ee gg 'ii dd ac #c dd 'eh vv ic ss 'ee rf mm aa rf kk 'aa dd ac 'uu mm ac aa uw dz ii 'en ss ij ac pp 'aa rr ac dz ii ss kk uu ts 'ii rf kk uw 'aa ij zz mm ee dz 'ii dd ac ss ss ee rr 'an wn tt oo mm 'aa dd ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0079.wav;adriana
#p uc pp ee rf ss en tt uu 'aa uw dz ic kk rd ii mm ii nn 'oh zz uc zz dz ii mm ii nn uu 'ii uw dd 'ee zz dz ic dd 'oo ij zz mm 'ii uw ic nn 'oh vv ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0203.wav;adriana
#p kk 'oo mm uc ff 'oh rf mm ac dz ic dd ee mm oo kk rd aa ss 'ii ac #c uc zz vv ee rr ee aa dd 'oo rr ic ss tt an bb 'en vv oo tt 'aa rr an wn nn uc ts ii tt uu ll 'aa rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0293.wav;adriana
#p uc 'in dz ic ss ic dd ac bb 'oo uw ss ac bb rd aa zz ii ll 'ee ij rr ac #c en rx ee ll aa ss 'an wn 'aa uw rx ee 'aa uw #c ss ee rr 'aa uc mm 'ee zz mm uc dd 'ee ss ts ic pp ee rr 'ii oo dd uc dd uc 'an nn uc an tt ee rr ii 'oo rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0184.wav;adriana
#p kk 'en tt 'en gg aa ss tt rd 'ii ts ic dd 'eh vv ic ee vv ii tt 'aa rf kk oo mm 'ee rf mm 'aa ss ac ss kk on mm 'oo lh uc dz ic tt oo mm 'aa ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0674.wav;adriana
#p ss 'an wn pp rd oo gg rd 'an mm ac zz dz ic kk 'aa uw kk uc ll uc zz ee ss tt aa ts 'ii ss ts ic kk uc ss #c dd ee pp 'oo ij ss #c kk ic vv 'an wn ee ss ts ii pp uu ll 'aa rr uc vv aa ll 'oo rf dd uc ss ii nn 'ii ss tt rd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0409.wav;adriana
#p ee ss ts ii mm uu ll 'aa rr uc dd ee bb 'aa ts ic dd uc ss pp aa rf ts 'ii dd uc ss kk 'on tt rd ac mm uu lh 'eh rr ic ss ff 'oh rf ts ic ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0192.wav;adriana
#p uc tt 'en pp uc dz ic tt rd aa bb 'aa lh uc dd ac kk 'oh pp ac dd uc bb rd aa zz 'ii uw #c ss ee gg 'un dd uc ac pp oo ll 'ii ss ij ac ss ii vv 'ii uw #c 'eh dz ic ss 'ee ij zz 'oh rr ac zz nn uc rx 'ii uw gg rd 'an dz ic dd uc ss 'uu uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0236.wav;adriana
#p mm 'ee uw ss pp aa rr aa bb 'en ss #e;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0610.wav;adriana
#p ac ss ee rr ii mm 'oo nn ij ac mm uu nn ii ss ii pp 'aa uw kk on tt 'oo uw kk on dd uu zz 'en tt ac ss pp ee ss 'oo ac ss kk on dd ee ff ii ss ii 'en ss ij ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0244.wav;adriana
