phonetic_transcription;wav_path;speaker;style
#p uc ss en nh 'oo rf tt 'en ss 'in kk uc dz 'ii ac zz 'uu tt ee ij zz nn 'eh #q;/l/disk1/awstebas/data/TTS/speaker-rosana/callcenter/wav22/callcenter0026.wav;rosana;neutro
#p un kk on pp uu tt aa dd 'oo rf dz ic mm 'an wn #c 'oo uw un ll 'en ss uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/demo_showroom/wav22/demo_showroom0290.wav;rosana;neutro
#p zh 'aa mm uu dd 'ee ij uc vv aa ll 'oo rf #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_erroTransferencia/wav22/bradesco_erroTransferencia0078.wav;rosana;neutro
#p uc vv oo ll 'uu mm ic dz ic kk 'aa rx uc zz nn ac rx oo dd oo vv 'ii ac kk aa ss tt 'eh ll uc bb rd 'an kk uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0044.wav;carlos;neutro
#p uc ll 'ii vv rd uc dd uc tt uu kk 'an nn uc 'eh rr ac un in ss en ts 'ii vv uc pp 'aa rr ac kk ic ac ss kk rd ii 'an ss ac zz ll 'ee ij an wn mm 'aa ij ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1287.wav;carlos;neutro
#p tt an bb 'en pp oo ss 'uu ij ff ee rx aa mm 'en tt ac zz ee ss pp ee ss ii 'aa ij ss kk ic aa zh 'uu dd an wn vv oo ss 'ee ac ff aa zz 'ee rf vv aa kk 'in nh ac kk on uc zz aa mm 'ii gg uc ss #c pp ll aa nn ee zh 'aa rf ss 'ee uw ss ss 'on nh uc zz ic kk on tt rd oo ll 'aa rf ss 'ee uw zz gg 'aa ss tt uc ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bia_googleAssistant/wav22/bia_googleAssistant0363.wav;rosana;neutro
#p pp rd oo kk uu rr 'aa dd ac pp 'ee ll ac rx ee pp oo rf tt 'aa zh en #c ee ss tt 'aa 'aa 'uu mm ac dd 'eh kk ac dd ac ll 'ii vv rd ic #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1749.wav;rosana;neutro
#p pp 'aa rr ac ss aa bb 'ee rr uc ss kk aa nn 'aa ij ss #c dz ii zh 'ii ts ic dd 'oo ij ss #p ss ic nn 'an wn #c dz ii zh 'ii ts ic tt rd 'ee ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_ura/wav22/bradesco_ura0036.wav;rosana;neutro
#p 'uu mm ac ll ii vv rd aa rr 'ii ac #c 'oo uw 'uu mm ac tt 'an pp ac dz ic gg aa rx 'aa ff ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/demo_showroom/wav22/demo_showroom0222.wav;rosana;neutro
#p kk on uc rx ee zz uu uw tt 'aa dd uc #c uc pp rd 'ee mm ic uw aa kk uu mm uu ll 'oo uw #p;/l/disk1/awstebas/data/TTS/speaker-rosana/complemento/wav22/complemento0121.wav;rosana;neutro
#p aa tt 'eh aa mm an nh 'an #e;/l/disk1/awstebas/data/TTS/speaker-rosana/emocao/wav22/emocao0036.wav;rosana;neutro
#p ac kk 'on tt ac dd 'eh vv ic tt 'ee rf nn uc mm 'aa ss ic mm uc ss 'eh ts ic nn 'uu mm ee rr uc ss #c mm 'aa ij zz 'un dz 'ii zh ic tt uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_erroTransferencia/wav22/bradesco_erroTransferencia0040.wav;rosana;neutro
#p nn 'an wn kk on pp rd ee en dz 'ii uc kk ic vv oo ss 'ee kk 'ii zz dz ii zz 'ee rf #p;/l/disk1/awstebas/data/TTS/speaker-carlos/aec_old/wav22/aec_old0033.wav;carlos;neutro
#p ac ss ss 'eh ss tt ac zz dz ic ss ee rf vv 'ii ss uc ss ss 'an wn pp aa kk 'oh ts ic ss pp 'aa rr ac mm oo vv ii mm en tt aa ss 'an wn dz ic kk 'on tt ac kk on un pp rd 'ee ss uc pp rd ee dd ee tt ee rf mm ii nn 'aa dd uc ic ee kk oo nn 'oo mm ic kk uc #c ss 'en pp rd ic mm ee nn 'oh rf kk ic ac ss 'oo mm ac dd ac ss tt aa rr 'ii ff ac zz dd uc ss ss ee rf vv 'ii ss uc zz aa vv 'uu uw ss uc ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_baseInformacional/wav22/bradesco_baseInformacional0056.wav;rosana;neutro
#p rx oo uw bb 'aa rf ss en bb aa rr 'uu lh uc 'oo uw kk uw aa dd rd 'ii lh ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0110.wav;carlos;neutro
#p 'uu mm ac gg ii tt 'aa rx ac ee ll 'eh tt rd ic kk ac #c 'oo uw 'uu mm ac ll oo kk oo mm oo ts 'ii vv ac ee ll 'eh tt rd ic kk ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/demo_showroom/wav22/demo_showroom0268.wav;rosana;neutro
#p vv oo ss 'ee tt 'en #k kk 'in zz ic mm 'eh gg ac ss #c dz ic pp aa kk 'oh ts ic zz aa dz ii ss ii oo nn 'aa ij ss pp rd ac nn aa vv ee gg 'aa rf #p ic zh 'aa uu zz 'oo uw ss 'en pp oo rf ss 'en tt uc dd uc ss 'ee uw vv 'ii vv uc tt 'uu rf bb uc dz ic #k 'un zh 'ii gg ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/mutant/wav22/mutant0217.wav;rosana;neutro
#p tt an bb 'en nn 'an wn ee ss tt 'aa ee ss kk ll uu 'ii dd ac ac ii pp 'oh tt ee zz ic dd ac ss ee ll ee ss 'an wn vv ii aa zh 'aa rf pp 'aa rr ac ac aa uw ss tt rd 'aa ll ij ac ss en rx oo nn aa uw dz 'in nh uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0578.wav;carlos;neutro
#p pp 'oh ss uc ff aa zz 'ee rf kk 'on pp rd ac ss kk on mm 'ee uw kk aa rf tt 'an wn dz ic kk rd 'eh dz ic tt uc vv 'ii zz ac #q;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_conteudoInformacional/wav22/bradesco_conteudoInformacional0085.wav;rosana;neutro
#p uc oo ss pp ii tt 'aa uw 'eh 'uu mm ac ee ss pp 'eh ss ic ij dz ic ff 'in dd ac ll 'in nh ac pp 'aa rr ac mm uu lh 'eh rr ic ss kk ic #c nn aa kk 'ee ll ic zz dz 'ii ac ss #c rx ee kk 'oh rx en 'aa uw mm ii nn ii ss tt 'eh rr ic uw dd ac ss aa 'uu dz ic #p;/l/disk1/awstebas/data/TTS/speaker-rosana/freqpalavras/wav22/freqpalavras0129.wav;rosana;neutro
#p uc ss en nh 'oo rf kk on ff 'ii rf mm ac uc bb ll oo kk 'ee ij uw #q;/l/disk1/awstebas/data/TTS/speaker-rosana/callcenter/wav22/callcenter0038.wav;rosana;neutro
#p pp 'aa rr ac 'eh ss ac ee mm ii ss 'oo rr ac #c nn en nh 'uu mm ac ll ii gg aa ss 'an wn vv aa ll 'ee uw ac mm oo 'eh dd ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0658.wav;carlos;neutro
#p tt 'aa sh ac dz ic zh 'uu rr uc zz ee ff ee ts 'ii vv ac 'aa uw mm 'ee ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco/wav22/bradesco0039.wav;rosana;neutro
#p uc in pp 'aa kk tt uc 'eh in ff ee rr ii 'oo rr 'aa in tt en ss ii dd 'aa dz ic dz ic un sh 'oh kk ic nn oo rf mm 'aa uw #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0980.wav;rosana;neutro
#p oh kk 'ee ij #e aa gg uw 'aa rf dz ic un in ss tt 'an ts ic en kk uw 'an tt uc tt rd an ss ff 'ii rr uc ss 'uu ac ll ii gg aa ss 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-rosana/akiva/wav22/akiva0022.wav;rosana;neutro
#p uc vv 'aa ss kk uc vv 'oh uw tt ac aa tt rd 'aa ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1023.wav;rosana;neutro
#p ac kk 'on tt ac zh 'aa tt 'en aa uw tt oo rr ii zz aa ss 'an wn pp 'aa rr ac 'ii ss uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_erroTransferencia/wav22/bradesco_erroTransferencia0133.wav;rosana;neutro
#p uc aa tt aa kk 'an ts ic ll uu 'ii ss ff aa bb ii 'an nn uc #c aa pp 'oh ss kk oo bb rd 'an ss ac dz ic ee ss kk an tt 'ee ij uw #c sh uu tt 'oo uw pp 'aa rr ac uc gg 'oo uw #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0635.wav;rosana;neutro
#p 'ee ss ic tt ee rx 'ee nn uc 'eh uc kk ic 'eh ff aa mm 'oo zz uc pp oo rf kk 'ee 'aa 'aa uw tt uc zz ic bb 'aa ij sh uc ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0350.wav;rosana;neutro
#p ac ff rd 'an ss ac #c aa tt uu aa uw mm 'en ts ic #c 'eh mm 'un in tt uc bb 'oo ac ic mm aa ij 'oh rf #p;/l/disk1/awstebas/data/TTS/speaker-rosana/freqpalavras/wav22/freqpalavras0096.wav;rosana;neutro
#p ac rx 'eh gg rd ac ss ic aa pp ll 'ii kk ac pp 'aa rr ac tt 'oo dd uc zz uc ss kk aa nn 'aa ij zz dd uc bb 'an kk uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_baseInformacional/wav22/bradesco_baseInformacional0110.wav;rosana;neutro
#p ts 'in nh an wn ee zz 'an mm ic zz nn ac 'eh pp oo kk ac dd uc gg ll 'oo bb uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/complemento/wav22/complemento0040.wav;rosana;neutro
#p kk on ff 'ii rr ac uc en dd ee rr 'ee ss uc dz ic ee mm 'ee ij oo uw kk ic tt 'ee mm uc ss kk aa dd aa ss tt rd 'aa dd uc pp 'aa rr ac en vv 'ii uw dd ac ss ff aa tt 'uu rr ac ss #k;/l/disk1/awstebas/data/TTS/speaker-rosana/dnk/wav22/dnk0070.wav;rosana;neutro
#p aa ll 'en dz ic bb oo ll ee ts 'in dz ic oo kk oo rx 'en ss ij ac #c ff aa rr 'ee ij uc ee ss kk 'ee mm ac dd ac ss ff 'oo rf ss ac zz aa rf mm 'aa dd ac ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0429.wav;rosana;neutro
#p oo ll 'aa #e ss 'oo uw ac ii zz aa bb 'eh ll ac #c ss 'uu ac aa ss ii ss tt 'en ts ic kk oo gg nn ii ts 'ii vv ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/ibm/wav22/ibm0001.wav;rosana;neutro
#p vv 'oo uw ss pp rd ac zz 'oo nn ac dz ic rx ee zz gg 'aa ts ic dd uc tt ee zz 'oo uw rr uc ss en vv aa ll 'oo rf ss en ts ii mm en tt 'aa uw #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0082.wav;rosana;neutro
#p vv 'ee rr uc bb ll 'oh kk uc ff ee ll 'ii zz nn 'ee ss ic dd ee ss ff 'ii ll ic #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0009.wav;rosana;neutro
#p oo ll 'aa #p dz ii zh 'ii tt ac uc nn 'uu mm ee rr uc vv 'ii vv uc #c pp oo rf ff aa vv 'oo rf #p;/l/disk1/awstebas/data/TTS/speaker-rosana/mutant/wav22/mutant0131.wav;rosana;neutro
#p 'ee ll ic aa ll ee rf tt 'oo uw tt 'oo dd ac ac aa vv ee nn 'ii dd ac pp aa uw ll 'ii ss tt ac en dd ee zz 'en bb rd uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0847.wav;carlos;neutro
#p uc zz in gg rd 'eh ss uc ss kk 'uu ss tt an wn pp 'oo uw kk uc zz dd 'oh ll ac rr ic zz aa tt 'eh aa bb rd 'ii uw #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0041.wav;carlos;neutro
#p en pp rd 'ee zz ac zz aa ss ee ll ee rr aa dd 'oo rr ac zz ic ff 'un dd uc zz dz ic in vv ee ss ts ii mm 'en tt uc #c pp 'aa rr ac zh ee rr 'aa rf nn ee gg 'oh ss ic uw ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_bia/wav22/bradesco_bia0329.wav;rosana;neutro
#p ic uc pp ll 'an nn uc bb aa ll 'an ss uc #c kk on dd uu zz 'en tt uc zz mm ii nn 'uu tt uc ss pp 'aa rr ac ll ii gg aa ss 'on jn zz ic ss 'in kk uc zh 'ii gg ac zz dz ic in tt ee rf nn 'eh ts ic pp oo rr oo ij tt 'en tt ac ic nn 'oh vv ic rx ee 'aa ij ss pp oo rf mm 'ee ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/ibm/wav22/ibm0019.wav;rosana;neutro
#p vv oo ss 'ee pp 'oh dz ic kk on tt rd aa tt 'aa rr uc kk rd 'eh dz ic tt uc pp aa rf ss ee ll 'aa dd uc en kk uw aa uw kk 'eh rr aa zh 'en ss ij ac 'oo uw pp 'ee ll uc 'aa pp 'ee pp 'ee bb rd aa dd 'ee ss kk uc #c bb 'aa ss tt ac aa ss ee ss 'aa rr ic tt oo kk 'aa rr en en pp rd 'eh ss ts ic mm uc ss #c kk on ss ii gg nn 'aa dd uc #s kk rd 'eh dz ic tt uc pp aa rf ss ee ll 'aa dd uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_bia/wav22/bradesco_bia0029.wav;rosana;neutro
#p 'oo pp ac #s en tt 'an wn 'ee uw aa gg uw 'aa rf dd uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0362.wav;carlos;neutro
#p aa 'ii en bb aa rr uu ee rr 'ii #c 'aa uw kk ic mm in in kk ll 'uu ij ii nn 'aa ss ic uw #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0794.wav;carlos;neutro
#p bb 'oo ac nn 'oo ij ts ic #e;/l/disk1/awstebas/data/TTS/speaker-carlos/flex_contact/wav22/flex_contact0004.wav;carlos;neutro
#p 'eh ll ac tt an bb 'en ss ii tt 'oo uw ac zz aa mm ee 'aa ss ac zz 'aa uw rx ee pp 'oh rf tt ee rr an dd rd 'eh kk aa rr aa mm 'an ts ic #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0966.wav;rosana;neutro
#p un tt ee rx ii 'ee ii rf ll an dd 'ee ss #c 'oo uw un kk 'eh rx ic bb ll 'uu uw tt ee rx ii 'ee #p;/l/disk1/awstebas/data/TTS/speaker-rosana/demo_showroom/wav22/demo_showroom0090.wav;rosana;neutro
#p kk on kk ic uc zz rx 'eh uw ss tt 'en ss ee rf tt 'ee zz ac dd uc rx 'ii ss kk uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1012.wav;carlos;neutro
#p ac kk 'an mm ac rr ac rx ee kk rd ii 'oo uw ac ss 'ee nn ac kk ic dd ee nn un ss ii 'aa rr an wn #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0985.wav;rosana;neutro
#p un pp aa vv 'an wn #c 'oo uw un pp aa pp aa gg 'aa ij uw ss in zz 'en tt uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/demo_showroom/wav22/demo_showroom0038.wav;rosana;neutro
#p dd uc ss 'eh kk uc ll uc dd ee zz ee nn 'oh vv ic #c nn 'an wn ss en ts 'ii mm uc zz mm 'aa ij ss ff 'aa uw tt ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1157.wav;rosana;neutro
#p 'ii bb 'ee zh 'ee 'eh ff 'aa ll ac dz ic kk uw an ts ii dd 'aa dz ic dz ic 'oh mm en zz nn ac ss aa 'uu dz ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0791.wav;carlos;neutro
#p ii dd 'oh zz uc ss ss ic uu ts ii ll 'ii zz an wn dd ac bb 'an dd ac ll 'aa rf gg ac ll 'ii vv rd ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0003.wav;carlos;neutro
#p nn uc ee ss pp 'aa ss uc ee uw rr oo pp 'ee uw #c aa tt 'eh ac pp 'on ts ic dd ac kk oo rx 'ii dd ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1286.wav;carlos;neutro
#p ac tt 'aa sh ac aa pp rd ee zz en tt 'aa dd ac nn ac oo pp ee rr aa ss 'an wn dz ic kk 'an bb ic uw nn uc aa pp ll ii kk aa ts 'ii vv uc nn 'an wn pp 'oh dz ic ss 'ee rr aa uw tt ee rr 'aa dd ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_baseInformacional/wav22/bradesco_baseInformacional0252.wav;rosana;neutro
#p mm 'aa rf kk uc ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/nomes_isolados/wav22/nomes_isolados0053.wav;rosana;neutro
#p dz ic zh ee rr 'aa uw dd uc pp 'aa rr ac zh ee rr 'aa uw dd uc #c kk on zh ee rr 'aa uw dd uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/nomes_freq/wav22/nomes_freq0095.wav;carlos;neutro
#p ss ee rr 'aa kk ic 'ee uw en tt en dz 'ii #q;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0211.wav;carlos;neutro
#p mm 'oh ss tt rd an wn kk ic uc zh ee nn ee rr 'aa uw rx ee dd 'uu zz uc ee ss tt rd 'eh ss ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0853.wav;carlos;neutro
#p dz ic mm aa rr 'ii ac pp 'aa rr ac mm aa rr 'ii ac #c kk on mm aa rr 'ii ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/nomes_freq/wav22/nomes_freq0001.wav;carlos;neutro
#p ss 'ee uw ss kk 'aa zz uc zz dd 'eh vv en tt 'ee rf ff 'ee ij tt uc ii ss tt 'oh rr ij ac nn uc ii nn 'ii ss ic uw dd uc 'an nn uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1738.wav;carlos;neutro
#p dd ee mm on ss tt rd aa ts 'ii vv uc dd ac mm oo vv ii mm en tt aa ss 'an wn dd ac kk 'on tt ac kk oo rx 'en ts ic ic dd ac kk 'on tt ac dz ic in vv ee ss ts ii mm 'en tt uc ss #s;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_site_2017/wav22/bradesco_site_20170070.wav;rosana;neutro
#p zh 'aa uc ff ee ij ss ii bb 'uu kk ic #c aa ff ii rf mm 'oo uw #c in dz 'ii kk ac kk ic zh 'aa ss ic ll ii bb ee rf tt 'oo uw dz ic tt 'uu dd uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1653.wav;rosana;neutro
#p 'eh ll ac ss ss 'an wn mm 'ii kk rd uc ic pp ee kk 'ee nn ac zz en pp rd 'ee zz ac zz dd uc pp aa rr aa nn 'aa #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1694.wav;carlos;neutro
#p vv oo ss 'ee pp 'oh dz ic mm ic en ss ii nn 'aa rf mm 'un in tt ac ss kk 'oo ij zz ac ss #c pp oo rf kk 'ee tt 'oo dd ac vv 'ee ss kk ic ac zh 'en ts ic kk on vv 'eh rf ss ac #c aa pp rd 'en dd uc mm 'aa ij ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_baseInformacional/wav22/bradesco_baseInformacional0085.wav;rosana;neutro
#p ll en bb rd 'oo uw dd uc dz ii 'aa ll oo gg uc kk on ac aa tt uu 'aa uw zh ee ss tt 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0209.wav;carlos;neutro
#p ss ic vv oo ss 'ee 'eh 'ee ss kk ll ii 'en ts ic aa gg 'aa 'eh ss ic bb 'ee ss 'ee ic kk 'eh rf pp ee dz 'ii rr ac kk 'aa rf tt ac dz ic kk ii tt aa ss 'an wn dz ic un kk on tt rd 'aa tt uc dz ic ll 'ii zz in #c;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_baseInformacional/wav22/bradesco_baseInformacional0264.wav;rosana;neutro
#p kk on dd 'ee nn ac uc 'uu zz uc ee zz aa zh ee rr 'aa dd uc dz ic vv ii tt aa mm 'ii nn ac ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1282.wav;carlos;neutro
#p ac kk 'oh ss tt ac dd ac bb aa 'ii ac ll ee vv 'oo uw uc bb ee nn ee ff 'ii ss ic uw dz ic un bb ii lh 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0224.wav;rosana;neutro
#p vv oo ss 'ee pp 'oh dz ic rx ee ff oo rf mm uu ll 'aa rr ac ff rd 'aa zz ic #q;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0164.wav;carlos;neutro
#p ac mm uu dd 'an ss ac 'eh nn ac pp 'ii ss tt ac ee ss pp rd 'eh ss ac #c pp 'oo ij zz ac zz dd ee mm 'aa ij zz 'aa rr ee ac zz dd 'uu rr an wn mm 'aa ij zz dz ic ss 'in kk uc 'an nn uc ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1673.wav;carlos;neutro
#p ll 'aa ee ss tt 'aa an dd rd 'eh dd ac mm 'ee zz mm ac ff 'oh rf mm ac #c 'ee ss ts ic 'eh uc 'oh mm en pp 'aa rr ac rx ee ss pp on dd 'ee rf #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1231.wav;rosana;neutro
#p ac zh 'en ts ic dz 'ii ss ic kk ic ac aa zh 'en ss ij ac bb rd aa zz ii ll 'ee ij rr ac kk oo mm ee ss 'oo uw ac vv en dd 'ee rf pp oo rf ll 'oh ts ic dz ic mm 'ii uw en en tt rd ee vv 'ii ss tt ac 'aa ff 'oo lh ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/freqpalavras/wav22/freqpalavras0062.wav;rosana;neutro
#p un oo rr ii zz 'on ts ic tt 'ee vv ic ii nn 'ii ss ic uw nn 'ee ss ts ic ss ee mm 'eh ss tt rd ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1474.wav;carlos;neutro
#p uc kk ll 'uu bb ic kk 'eh rr ee ss kk aa pp 'aa rf dd ac zz 'oo nn ac dz ic rx ee bb aa ij sh aa mm 'en tt uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/freqpalavras/wav22/freqpalavras0079.wav;rosana;neutro
#p pp ee rf mm 'ii ts ic ac vv 'an dz ic 'ii rr 'aa zz 'oo nn ac ff rd 'an kk ac dz ic mm aa nn 'aa uw ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1328.wav;rosana;neutro
#p 'ee uw 'aa sh uc 'eh ss tt ac mm 'oh ss tt rd ac mm 'un in tt uc mm aa ij 'oh rf #p;/l/disk1/awstebas/data/TTS/speaker-rosana/complemento/wav22/complemento0374.wav;rosana;neutro
#p pp ee rf ss en tt uu 'aa uw dd uc ss 'aa uw dd uc dd ee vv ee dd 'oo rf #s;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_conteudoInformacional/wav22/bradesco_conteudoInformacional0134.wav;rosana;neutro
#p ic vv 'aa ij rx ee nn oo vv 'aa rr en 'uu mm ac ss ee mm 'an nn ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/mutant/wav22/mutant0202.wav;rosana;neutro
#p ll uu ss ii 'an nn ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/nomes_isolados/wav22/nomes_isolados0031.wav;rosana;neutro
#p nn 'an wn ff 'oo ij pp oo ss 'ii vv ee uw kk on pp ll ee tt 'aa rf ss 'uu ac oo pp ee rr aa ss 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco/wav22/bradesco0076.wav;rosana;neutro
#p dz ii zh 'ii ts ic 'oo ij tt uc pp 'aa rr ac ss 'in ic kk uw 'aa tt rd uc pp 'aa rr ac nn 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-rosana/aec/wav22/aec0011.wav;rosana;neutro
#p oo uw tt 'uu bb rd uc dz ic dd 'oo ij zz mm 'ii uw #q;/l/disk1/awstebas/data/TTS/speaker-carlos/aec_old/wav22/aec_old0090.wav;carlos;neutro
#p kk on aa pp ll ii kk aa ts 'ii vv uc ss uu ll aa mm 'eh rr ic kk ac ss aa 'uu dz ic vv oo ss 'ee kk on ss 'uu uw tt ac ac rx 'ee dz ic rx ee ff ee rr en ss ii 'aa dd ac dz ic 'on dz ic ee ss ts ii vv 'eh rf #p;/l/disk1/awstebas/data/TTS/speaker-rosana/sulamerica_saude/wav22/sulamerica_saude0041.wav;rosana;neutro
#p ll 'ii gg uc en 'oo uw tt rd uc mm oo mm 'en tt uc #p oo bb rd ii gg 'aa dd uc #e;/l/disk1/awstebas/data/TTS/speaker-carlos/flex_contact/wav22/flex_contact0063.wav;carlos;neutro
#p oo ll 'aa tt 'an nn ij ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/aec_old/wav22/aec_old0166.wav;carlos;neutro
#p vv 'oh uw tt ac 'aa uw mm aa rr aa kk an nn 'an #c kk on uc sh aa mm 'aa dd uc dd uc zz aa tt ll 'eh tt ac ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1360.wav;carlos;neutro
#p dz ic bb ee nn ee dz 'ii tt ac pp 'aa rr ac bb ee nn ee dz 'ii tt ac #c kk on bb ee nn ee dz 'ii tt ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/nomes_freq/wav22/nomes_freq0165.wav;carlos;neutro
#p 'eh un kk aa rf tt 'an wn rx ee kk aa rx ee gg 'aa vv ee uw kk ic pp ee rf mm 'ii ts ic ss 'aa kk ic zz nn ac mm oo 'eh dd ac ll oo kk 'aa uw 'oo uw pp aa gg 'aa rf ss 'uu ac zz dd ee ss pp 'ee zz ac zz en ss 'uu ac zz vv ii 'aa zh en zz in tt ee rf nn aa ss ii oo nn 'aa ij ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_baseInformacional/wav22/bradesco_baseInformacional0272.wav;rosana;neutro
#p ss ee ss 'en tt ac zh 'ii gg ac ss #c ss ee ss 'en tt ac zh 'ii gg ac ss #p ss ee ss 'en tt ac mm 'eh gg ac ss #c ss ee ss 'en tt ac mm 'eh gg ac ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/mega_giga/wav22/mega_giga0026.wav;rosana;neutro
